s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
1360,1195.76610338395,1048.52433441458,0.365815229190599,-6.22337287019258,4.07921886444092,0.718497216701508,2723.50440299381,3.52948471536161,0.3,2.25,1.52,
1380,1197.35119708711,1048.80572236724,0.36589626714141,-6.23332057535197,3.98950004577637,0.703217327594757,2730.50180648525,3.53519494410651,0.3,2.25,1.52,
1400,1198.81470035242,1049.07788746928,0.365965317471807,-6.24082655063011,3.91344404220581,0.689725339412689,2735.32514598813,3.53912591845913,0.3,2.25,1.52,
1420,1200.23756673784,1049.53646960172,0.366037203055631,-6.24870479786722,3.84779691696167,0.678479909896851,2740.37913269437,3.54324040848721,0.3,2.25,1.52,
1440,1201.7358232545,1049.75209848388,0.36611411887451,-6.25802860620264,3.76828026771545,0.664940297603607,2747.02920087042,3.54864735014734,0.3,2.25,1.52,
1460,1203.19957014114,1049.75540517934,0.366215699086898,-6.26780075179715,3.68373250961304,0.650506615638733,2753.58769703128,3.55397215111568,0.3,2.25,1.52,
1480,1204.54810898867,1049.99445176204,0.366275432073668,-6.27426603863546,3.62240743637085,0.639544785022736,2757.73257834616,3.55733343040792,0.3,2.25,1.52,
1500,1205.97336214587,1050.22551664907,0.366344687619883,-6.28262387972645,3.5551655292511,0.628044962882996,2763.69241070454,3.56216123040247,0.3,2.25,1.52,
1520,1207.49614605287,1048.62540913411,0.36642666778879,-6.28593448998592,3.22231936454773,0.57847386598587,2769.78280500739,3.56708834387458,0.3,2.25,1.52,
1540,1209.32986422169,1033.96645456185,0.366515047349538,-6.28883769257817,2.72080159187317,0.487552404403687,2775.63099133009,3.57181339763215,0.3,2.25,1.52,
1560,1210.77998099048,1033.89421061846,0.366566996666214,-6.29621584920011,2.68032789230347,0.479959398508072,2780.21291434179,3.57551119973072,0.3,2.25,1.52,
1580,1212.18704241069,1034.31655272158,0.366649155726756,-6.30501195618586,2.6492440700531,0.474470019340515,2786.10191360532,3.58025850073388,0.3,2.25,1.52,
1600,1213.55139215707,1035.64874376371,0.366708330203181,-6.31389443452543,2.61569714546204,0.468198329210281,2790.29529552938,3.58363524435701,0.3,2.25,1.52,
1620,1214.87568802005,1035.93095200918,0.366798012560026,-6.32241458337433,2.58539819717407,0.462670266628265,2796.72988111262,3.5888108138908,0.3,2.25,1.52,
1640,1215.77578663959,1035.8970276444,0.367154951238983,-6.32678419035871,2.55841970443726,0.457969397306442,2804.2411678418,3.59484338319504,0.3,2.25,1.52,
1660,1215.45591283302,1034.58063161702,0.368293041132004,-6.33384930872968,2.52578520774841,0.45203498005867,2763.58346442013,3.56207303385401,0.3,2.25,1.52,
1680,1210.41429888126,1028.30374944401,0.37015910866472,-6.34275530501532,2.49471592903137,0.447794497013092,2720.6061539648,3.5271170222641,0.3,2.25,1.52,
