s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
2020,1076.02469720087,870.473281557219,0.411067891942705,-6.38270572697028,2.07738494873047,0.400768548250198,2078.04712376971,2.95925615563416,0.3,2.25,1.52,
2040,1067.13877359453,859.665286531282,0.414452789450012,-6.3817443037559,2.05304074287415,0.397715449333191,2040.48592454251,2.92297797095533,0.3,2.25,1.52,
2060,1057.08901355317,847.430774911547,0.418289439452696,-6.37994663467638,2.0267813205719,0.39435812830925,1999.7135882919,2.88314186874566,0.3,2.25,1.52,
2080,1046.374043506,834.357367050506,0.422487018090967,-6.37729803192087,1.9990485906601,0.39069065451622,1957.24145264903,2.84112329694915,0.3,2.25,1.52,
2100,1024.27194906172,810.677760173825,0.427662621396657,-6.36689329286395,1.9830676317215,0.392874628305435,1915.69882550157,2.79949167569153,0.3,2.25,1.52,
2120,1010.05729722907,794.0708664318,0.431903908862623,-6.35870422133222,1.96547114849091,0.39246878027916,1879.22716462843,2.76249303028262,0.3,2.25,1.52,
2140,997.57816375381,779.003858567001,0.436591367030131,-6.35125679232795,1.94235444068909,0.390054702758789,1839.14818448568,2.72133461452766,0.3,2.25,1.52,
2160,985.020148523,767.803486716195,0.441744627054268,-6.34829599489302,1.9161069393158,0.385119020938873,1797.1742228318,2.67764908119856,0.3,2.25,1.52,
2180,974.648053792225,753.877178615895,0.447042989666013,-6.34016647249754,1.88610780239105,0.380140572786331,1754.15686453354,2.63223766081277,0.3,2.25,1.52,
2200,963.521839464348,740.02501785575,0.452362804815695,-6.33132230679217,1.85708487033844,0.375288009643555,1714.84910855907,2.59015434067613,0.3,2.25,1.52,
2220,952.273079554664,726.25033113319,0.45779782580995,-6.32174997980794,1.83165216445923,0.371187418699265,1676.26343075727,2.54827733124266,0.3,2.25,1.52,
2240,940.46295465813,711.774010330907,0.463871790960867,-6.31073628549878,1.80399310588837,0.366356521844864,1635.1399576078,2.50300434919811,0.3,2.25,1.52,
2260,928.182921433118,696.682959774863,0.470477100426844,-6.29796837432452,1.77477192878723,0.360953241586685,1592.69839831376,2.45555807331618,0.3,2.25,1.52,
2280,915.506630874564,681.082901740058,0.477579761583495,-6.28329950541137,1.74460685253143,0.355098158121109,1549.50593785693,2.40648691927475,0.3,2.25,1.52,
2300,902.295564504276,670.551384423828,0.484635026002131,-6.27491037715514,1.71590673923492,0.347337990999222,1509.78287998816,2.36062756320539,0.3,2.25,1.52,
2320,889.907657535192,655.474897272828,0.491873788436763,-6.25809069408955,1.68913424015045,0.341855376958847,1470.40968600085,2.31445201810949,0.3,2.25,1.52,
2340,877.040949977746,639.744728458057,0.499897194801745,-6.23893363069107,1.6601722240448,0.335484147071838,1428.94316023932,2.26501217629681,0.3,2.25,1.52,
2360,867.504080059433,625.611107122711,0.508171063115765,-6.21949936634195,1.62535262107849,0.326796740293503,1386.31896165157,2.2132864371482,0.3,2.25,1.52,
2380,854.53422135132,609.482915974951,0.517481455261152,-6.19631019040467,1.59276807308197,0.318644553422928,1343.08563748913,2.15983724261554,0.3,2.25,1.52,
2400,841.099252742083,592.739298193836,0.527124127385797,-6.1690509686553,1.56050050258636,0.310288965702057,1301.20132340732,2.10706208440271,0.3,2.25,1.52,
2420,827.730257473864,577.460400661539,0.536960161309489,-6.13766267780813,1.53152585029602,0.30204638838768,1261.84092128315,2.05652987256799,0.3,2.25,1.52,
2440,813.566567853358,566.374913425006,0.547420164875265,-6.12461177617619,1.50128960609436,0.291381239891052,1220.63214168594,2.00260066648702,0.3,2.25,1.52,
2460,799.604207345466,549.139266787316,0.558920904253981,-6.08988471150832,1.46939146518707,0.28187769651413,1178.35584647264,1.94612680153368,0.3,2.25,1.52,
2480,785.330555726721,531.3786285135,0.571296543442561,-6.05056634468842,1.43629634380341,0.271524757146835,1135.47479988353,1.88758903409425,0.3,2.25,1.52,
2500,774.454355908653,514.516155279039,0.583808971249874,-6.00672820719178,1.3990626335144,0.25944596529007,1092.25273706232,1.82722750146734,0.3,2.25,1.52,
2520,758.048063304168,495.562262698415,0.600802469900576,-5.97758450631038,1.36610066890717,0.249563202261925,1051.1229613355,1.76844219296744,0.3,2.25,1.52,
2540,738.790684388867,476.886232075611,0.612967994939922,-5.90110463977186,1.33979272842407,0.237167581915855,1010.76637216113,1.70940472577999,0.3,2.25,1.52,
2560,722.466406359452,461.008315960877,0.62818333411164,-5.8575804218835,1.30850040912628,0.224325522780418,969.159428552981,1.6470379909646,0.3,2.25,1.52,
2580,706.554670623912,441.468339868952,0.644850255651542,-5.79052928819168,1.27515685558319,0.21091291308403,926.844809868566,1.58194004021918,0.3,2.25,1.52,
2600,690.487278837293,421.558456852494,0.6627563261776,-5.71531629203252,1.24050569534302,0.196292951703072,884.102212600801,1.51434699234286,0.3,2.25,1.52,
2620,676.887094604186,401.542392731777,0.679767612961358,-5.62291422226784,1.20247900485992,0.179909124970436,841.085063612825,1.4443097657174,0.3,2.25,1.52,
2640,663.433678030216,382.678415956068,0.701396564899281,-5.54174105301855,1.16256070137024,0.162288933992386,798.35266374236,1.37257438598895,0.3,2.25,1.52,
2660,646.992524601393,369.561542648821,0.722360999429301,-5.47512859083021,1.12591588497162,0.141848653554916,757.553585995954,1.30190131980663,0.3,2.25,1.52,
2680,631.255564722759,349.430548537936,0.744434213579859,-5.36210704171142,1.08904647827148,0.123186431825161,719.11705200564,1.23319969998709,0.3,2.25,1.52,
2700,620.481394319336,334.885762192582,0.750339845101368,-5.27238880102183,1.07316613197327,0.116626143455505,709.045594406749,1.21483537230406,0.3,2.25,1.52,
2720,611.169481394991,325.130600584996,0.756732599617311,-5.21357033490478,1.06916165351868,0.113600984215736,698.585594945373,1.19559612746184,0.3,2.25,1.52,
2740,602.529635756677,316.218867956973,0.763335865189504,-5.15799685728082,1.06530249118805,0.110443949699402,687.887008875163,1.1757383976187,0.3,2.25,1.52,
2760,594.330354502745,307.725621519829,0.77008268078463,-5.1027757552372,1.06074297428131,0.106928884983063,677.044298203677,1.15542317302365,0.3,2.25,1.52,
2780,586.462747110336,299.549023696257,0.776948332149835,-5.04736129766439,1.05559349060059,0.103113815188408,666.118197616495,1.13475326664782,0.3,2.25,1.52,
2800,579.062064206774,291.837514374409,0.783098811089869,-4.99240398689852,1.05071818828583,0.0994860380887985,656.634908999022,1.11664732498306,0.3,2.25,1.52,
2820,576.748532234684,285.523436342447,0.787623274318319,-4.94179443184599,1.0420173406601,0.095714345574379,647.112219058361,1.09830758461119,0.3,2.25,1.52,
2840,571.357833980519,279.319162484125,0.794762301994211,-4.89662237899529,1.0346394777298,0.0913056507706642,637.071796335605,1.07879450839792,0.3,2.25,1.52,
2860,564.148715397926,276.939421329147,0.80230932111265,-4.87089714923086,1.02787578105927,0.0839318111538887,626.70656124938,1.05845562372839,0.3,2.25,1.52,
2880,557.847388613306,271.614673899125,0.809025668196361,-4.83408211317163,1.02044987678528,0.0791340470314026,616.138646005537,1.03751016040937,0.3,2.25,1.52,
2900,551.588526857869,265.038434362432,0.816225413388514,-4.78059206967748,1.01337707042694,0.0743220522999763,605.448929273594,1.0161028254302,0.3,2.25,1.52,
2920,545.344998971255,258.448443558166,0.823570431455526,-4.72493430142397,1.00608277320862,0.0693285837769508,594.695233303542,0.994337301099578,0.3,2.25,1.52,
2940,539.159639219531,251.928983975134,0.831037562694255,-4.66789206171952,0.998619139194489,0.0642109885811806,583.921486013057,0.972293073649109,0.3,2.25,1.52,
2960,533.017071239941,245.494087041865,0.838612408898326,-4.60962240889883,0.991060197353363,0.0590015575289726,573.164317753078,0.950037926016903,0.3,2.25,1.52,
2980,527.019296345253,238.947038863493,0.845940029914282,-4.5481534718564,0.983661651611328,0.0540151745080948,562.99520306307,0.928767755282879,0.3,2.25,1.52,
3000,521.181411734376,232.981809488069,0.853088981295643,-4.49045690174506,0.976889133453369,0.049187645316124,553.135480286065,0.907923472832228,0.3,2.25,1.52,
3020,515.406695868107,227.149738405933,0.860458650423026,-4.43234567179031,0.969985067844391,0.0442566573619843,543.129647900748,0.886541119411319,0.3,2.25,1.52,
3040,509.692509053588,221.198780358292,0.868009910792449,-4.37123776867782,0.962881088256836,0.0393128283321857,533.017664844667,0.864690422935005,0.3,2.25,1.52,
3060,504.018397428147,215.504650838437,0.875713004821257,-4.31060536660198,0.955531895160675,0.0341011993587017,522.877857550351,0.842528400425251,0.3,2.25,1.52,
