s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
3400,445.0436297552,184.913867737925,1.04809981363674,-3.88825971865551,0.809784948825836,0.00029352618730627,370.374827458048,0.47228406103982,0.3,2.25,1.52,
3420,441.052599246296,183.56223775895,1.05901803298935,-3.8689987321375,0.803945124149323,0.000294395227683708,362.564103159579,0.451031837418999,0.3,2.25,1.52,
3440,437.094766059855,182.207711910533,1.06987459627559,-3.84968309298774,0.798251748085022,0.000295271282084286,354.903136854491,0.429918539263576,0.3,2.25,1.52,
3460,433.174711638769,180.853155958765,1.08066320454326,-3.83033961374537,0.792698800563812,0.000296152633382007,347.393657235671,0.408955645783931,0.3,2.25,1.52,
3480,429.295963953354,179.500873928377,1.09137801928998,-3.8109894172859,0.787281095981598,0.000297037709970027,340.036798924031,0.388153461465818,0.3,2.25,1.52,
3500,425.461152175775,178.152712296321,1.10201462790499,-3.79164992980887,0.781993508338928,0.000297925405902788,332.832063396159,0.367518027690107,0.3,2.25,1.52,
3520,421.62697570529,177.013513523168,1.11277058370181,-3.77301336448292,0.776865243911743,0.000298679660772905,325.778130680359,0.347053201239669,0.3,2.25,1.52,
3540,417.666420437187,176.987777078677,1.12405880607626,-3.77133623500226,0.771733701229095,0.000298696744721383,318.873220624845,0.326761572360229,0.3,2.25,1.52,
3560,413.973429906103,175.897265440415,1.13445023367505,-3.75728728532453,0.766643762588501,0.000299422419629991,312.115057662583,0.30664427166421,0.3,2.25,1.52,
3580,410.304547988347,174.544637260274,1.14475371489313,-3.73791775213603,0.761834979057312,0.000300327403238043,305.500984669493,0.286701217764917,0.3,2.25,1.52,
3600,406.687848051311,173.193873279314,1.15496348698274,-3.7184612383798,0.757145881652832,0.000301236636005342,299.028060324075,0.266931337183443,0.3,2.25,1.52,
3620,403.125842235529,171.852363073715,1.16508347936461,-3.69904070100505,0.75255274772644,0.000302145141176879,292.693126393961,0.247332710801658,0.3,2.25,1.52,
3640,399.613133183648,170.521595124868,1.17511611724468,-3.67967999912688,0.748052716255188,0.000303051783703268,286.492898879787,0.227902809445102,0.3,2.25,1.52,
3660,396.150361884873,169.20243446959,1.18506044384624,-3.66038880941047,0.743640184402466,0.000303955865092576,280.424439855348,0.208639966074835,0.3,2.25,1.52,
3680,392.736664526717,167.895373634188,1.19491785073827,-3.64117374374908,0.73931097984314,0.000304857036098838,274.483952665515,0.189539537912518,0.3,2.25,1.52,
3700,389.371159920469,166.600735314167,1.20468950613625,-3.62203873673815,0.735060811042786,0.000305754889268428,268.6679799756,0.17059764488735,0.3,2.25,1.52,
3720,386.052984353379,165.318723438246,1.21437651759147,-3.60298654623233,0.730885565280914,0.000306649220874533,262.973151618298,0.15181039036019,0.3,2.25,1.52,
3740,381.476857510433,164.067090602456,1.22590708069734,-3.59166262699753,0.728126764297485,0.000307527428958565,257.396185270227,0.13317386957095,0.3,2.25,1.52,
3760,377.140857935814,163.763777701393,1.23464761874679,-3.579451265534,0.724897921085358,0.000307741021970287,251.933910777641,0.114684259153921,0.3,2.25,1.52,
3780,376.969400027997,162.9751091014,1.24271251681364,-3.56641985123649,0.718035876750946,0.000308297749143094,246.583286121897,0.0963378845853566,0.3,2.25,1.52,
3800,376.239117496443,162.170141803096,1.25240816137522,-3.5526221274382,0.711608529090881,0.000308868096908554,241.341396659514,0.0781312340256561,0.3,2.25,1.52,
3820,373.802634054236,161.233654748291,1.26212398521827,-3.53849325631199,0.706823170185089,0.000309534254483879,236.205453094281,0.0600609682158781,0.3,2.25,1.52,
3840,371.167953880688,160.206472547787,1.27145593439998,-3.52294083449899,0.702471554279327,0.000310268253087997,231.172795291517,0.0421239515530289,0.3,2.25,1.52,
3860,368.465664370675,159.140758019022,1.2806637529138,-3.50670251731002,0.698345065116882,0.000311033450998366,226.241145299899,0.0243181906562651,0.3,2.25,1.52,
3880,365.737608710849,158.055995171854,1.28977411224402,-3.49008888916721,0.694361090660095,0.0003118161985185,221.407914034137,0.00664036191574535,0.3,2.25,1.52,
3900,363.003663733172,156.961836243812,1.29879622346728,-3.47324726771955,0.690484225749969,0.000312609772663563,216.670708865013,-0.0109123786752452,0.3,2.25,1.52,
3920,360.275023082487,155.863982615652,1.30773467901899,-3.45626285036151,0.686695337295532,0.000313410098897293,212.027316242005,-0.0283424241785513,0.3,2.25,1.52,
3940,357.558631831243,154.766108108379,1.31659211168578,-3.4391899833727,0.682982385158539,0.000314214528771117,207.475712955019,-0.0456516392119202,0.3,2.25,1.52,
3960,354.859079469962,153.670713678917,1.32537005360682,-3.42206560448293,0.679336845874786,0.000315021257847548,203.014061580812,-0.0628413387938547,0.3,2.25,1.52,
3980,352.179535096203,152.579569172505,1.33406931126738,-3.40491600127921,0.675752520561218,0.000315828976454213,198.640696597769,-0.0799123034475504,0.3,2.25,1.52,
4000,349.522255287843,151.493963583896,1.34269019549772,-3.38776057963843,0.672224700450897,0.00031663678237237,194.354091601873,-0.0968648720217764,0.3,2.25,1.52,
4020,346.88888000576,150.414856656049,1.35123268413403,-3.37061408512442,0.668749511241913,0.000317443773383275,190.15282334151,-0.113699055935291,0.3,2.25,1.52,
4040,344.280615618426,149.34297533618,1.35969653762649,-3.353488011071,0.665323853492737,0.000318249483825639,186.03554226946,-0.130414636873941,0.3,2.25,1.52,
4060,341.69835284209,148.278877405719,1.36808138159125,-3.33639150629046,0.661945223808289,0.000319053389830515,182.000948762675,-0.147011249540352,0.3,2.25,1.52,
4080,339.142745269365,147.222994814156,1.37638677504507,-3.31933200167064,0.658611416816711,0.000319855113048106,178.047771201887,-0.163488463718575,0.3,2.25,1.52,
4100,336.614264472593,146.17566417741,1.38461226630999,-3.30231560726435,0.655320525169373,0.000320654362440109,174.174746750981,-0.179845861741725,0.3,2.25,1.52,
4120,334.113262743521,145.13715010925,1.39275711655285,-3.28534737828818,0.652070939540863,0.000321450817864388,170.380794790363,-0.196082292336622,0.3,2.25,1.52,
4140,331.639941247747,144.107653981963,1.4008211670013,-3.26843179560468,0.648861169815063,0.00032224427559413,166.664457384509,-0.212198264473867,0.3,2.25,1.52,
4160,329.19440537012,143.087338679588,1.40880423539979,-3.25157252816493,0.645689785480499,0.000323034502798691,163.024450738428,-0.228193619965931,0.3,2.25,1.52,
4180,326.776693339154,142.076325507611,1.41670610949954,-3.23477279840614,0.642555356025696,0.000323821412166581,159.459475471877,-0.244068338022532,0.3,2.25,1.52,
4200,324.386780343368,141.074705493997,1.42452665189342,-3.21803540190701,0.639456689357758,0.000324604741763324,155.968233490999,-0.259822467493487,0.3,2.25,1.52,
4220,322.024590635728,140.082544235679,1.43226578437221,-3.20136279968753,0.636392593383789,0.000325384433381259,152.549424788839,-0.275456145725903,0.3,2.25,1.52,
4240,319.690005094632,139.099886351701,1.43992350213473,-3.18475717308081,0.63336193561554,0.000326160370605066,149.201746504145,-0.290969608231106,0.3,2.25,1.52,
4260,317.382868342564,138.126758790482,1.44749986712185,-3.1682204631986,0.630363762378693,0.000326932466123253,145.923897583888,-0.306363172419724,0.3,2.25,1.52,
4280,315.102995501877,137.163173570468,1.45499499778611,-3.15175440356358,0.627396941184998,0.000327700545312837,142.714582978998,-0.32163722202231,0.3,2.25,1.52,
4300,312.850176960573,136.209129872084,1.4624090654057,-3.13536055552217,0.624460399150848,0.000328464608173817,139.572515506701,-0.336792201385411,0.3,2.25,1.52,
4320,310.631569979863,135.265345740143,1.46973146057228,-3.11899809111589,0.621545910835266,0.000329223985318094,136.496416395724,-0.351828615631401,0.3,2.25,1.52,
4340,308.441397441314,134.331197089949,1.47699130439269,-3.1028157195479,0.618658781051636,0.000329979055095464,133.485016613659,-0.366747026789076,0.3,2.25,1.52,
4360,306.269693376444,133.406277525014,1.48416527763659,-3.0866578809843,0.615805804729462,0.0003307300794404,130.537059699312,-0.381548041863671,0.3,2.25,1.52,
4380,304.123523121136,132.490565945348,1.49125815929797,-3.07057289897315,0.612980544567108,0.000331477029249072,127.65130485846,-0.396232298462176,0.3,2.25,1.52,
4400,302.002898505605,131.584160159672,1.49827136081896,-3.05456422104971,0.61018168926239,0.000332219729898497,124.826528670827,-0.410800456366526,0.3,2.25,1.52,
4420,299.9107415579,130.687284777506,1.50520381925591,-3.0386363007167,0.607405304908752,0.000332957861246541,122.061525160889,-0.425253196973816,0.3,2.25,1.52,
4440,297.840998263054,129.799590722307,1.51206019046817,-3.02278756199612,0.604655921459198,0.000333691685227677,119.355105430968,-0.439591224988952,0.3,2.25,1.52,
4460,295.795842292467,128.92105115272,1.51883737739452,-3.00701781082978,0.601930618286133,0.000334421143634245,116.706098126027,-0.453815265724543,0.3,2.25,1.52,
4480,293.775166650296,128.051645041936,1.52553672087023,-2.99132833919445,0.59922856092453,0.000335146178258583,114.11335395564,-0.467926039912421,0.3,2.25,1.52,
4500,291.778715210446,127.191328538509,1.53215863553775,-2.97572011960031,0.596548974514008,0.0003358667017892,111.575799074126,-0.481923965086281,0.3,2.25,1.52,
4520,289.80619728877,126.340042051476,1.53870374623872,-2.96019392286429,0.593891203403473,0.000336582714226097,109.092256500041,-0.495810138403914,0.3,2.25,1.52,
4540,287.857315000389,125.497722830944,1.54517263117372,-2.94475033725194,0.591254651546478,0.000337294215569273,106.66162998549,-0.509585332441518,0.3,2.25,1.52,
4560,285.931770916789,124.664303371718,1.5515658323501,-2.92938989629279,0.588638603687286,0.000338001147611067,104.282845586702,-0.523250308519236,0.3,2.25,1.52,
4580,284.029267174015,123.839713420565,1.55788389762719,-2.9141130776578,0.586042523384094,0.00033870356855914,101.954850506214,-0.536805820788783,0.3,2.25,1.52,
4600,282.149506634722,123.023880651223,1.56412737821995,-2.898920298325,0.583465814590454,0.00033940133289434,99.6766113064012,-0.550252624446751,0.3,2.25,1.52,
4620,280.292192412665,122.21673106218,1.57029684838833,-2.88381195039367,0.580908060073853,0.000340094557031989,97.4471105736922,-0.563591493998232,0.3,2.25,1.52,
4640,278.45702971588,121.418189357232,1.5763928808895,-2.8687883815354,0.578368544578552,0.000340783153660595,95.2653531712961,-0.576823184493253,0.3,2.25,1.52,
4660,277.0124547264,120.648429418317,1.58191948160597,-2.85212844355504,0.575476050376892,0.000341449631378055,93.1303630304547,-0.589948448118018,0.3,2.25,1.52,
4680,276.967087296299,119.952215736557,1.58725227201429,-2.83893746910525,0.571298897266388,0.000342054612701759,91.0411822955296,-0.602968037458457,0.3,2.25,1.52,
4700,276.487831371675,119.294240724168,1.59336304016069,-2.82709482850613,0.567542493343353,0.000342628365615383,88.9968709737976,-0.615882705855421,0.3,2.25,1.52,
4720,275.079488524559,118.617190159636,1.59947952084883,-2.81426646052643,0.56466680765152,0.00034322077408433,86.9965070516082,-0.628693204806728,0.3,2.25,1.52,
4740,273.554094993787,117.92235011575,1.60530359053913,-2.8009833721757,0.561962366104126,0.000343830877682194,85.0391867327987,-0.641400280379695,0.3,2.25,1.52,
4760,271.989832841497,117.220881247128,1.61102159954864,-2.78748125189141,0.559353351593018,0.000344448984833434,83.1240246419458,-0.654004669591348,0.3,2.25,1.52,
4780,270.410337447669,116.518293951393,1.61665755449157,-2.77388168467068,0.556806087493896,0.000345070322509855,81.2501546503298,-0.666507092346549,0.3,2.25,1.52,
4800,268.826832189003,115.817179738517,1.62221790819409,-2.76024105772576,0.554303348064423,0.00034569259150885,79.4167320865904,-0.678908233328516,0.3,2.25,1.52,
4820,267.245597458687,115.119027474108,1.62770566842213,-2.74659134226502,0.551835954189301,0.00034631448215805,77.6229367680662,-0.691208716794218,0.3,2.25,1.52,
4840,265.670502112715,114.424789032843,1.63312265227725,-2.73295304857753,0.549398183822632,0.00034693512134254,75.8679752128798,-0.703409085133719,0.3,2.25,1.52,
4860,264.104083552195,113.735110996747,1.63847012312089,-2.71934035242306,0.54698634147644,0.000347553839674219,74.1510808611752,-0.715509789963674,0.3,2.25,1.52,
4880,262.548078280887,113.050449640251,1.64374904087843,-2.70576356056041,0.544597804546356,0.000348170287907124,72.4715122441706,-0.727511197486776,0.3,2.25,1.52,
4900,261.00371036004,112.371135071187,1.64896018277341,-2.69223045936539,0.542230606079102,0.000348784087691456,70.8285497228518,-0.739413604992785,0.3,2.25,1.52,
4920,259.471860550719,111.697409814095,1.65410421053531,-2.67874708069504,0.539883315563202,0.000349394947988912,69.221491649546,-0.751217263246242,0.3,2.25,1.52,
4940,257.953169070184,111.029453340162,1.65918171652113,-2.66531822841702,0.537554800510406,0.00035000272328034,67.6496506897792,-0.762922399735448,0.3,2.25,1.52,
4960,256.44810307142,110.367398406364,1.66419325225266,-2.65194779316078,0.535244047641754,0.000350607180735096,66.1123507837745,-0.774529239132487,0.3,2.25,1.52,
4980,254.95700151089,109.711342331665,1.66913934845545,-2.63863896668899,0.532950341701508,0.000351208262145519,64.6089248913178,-0.78603801949306,0.3,2.25,1.52,
5000,253.480106067578,109.061354952279,1.67402052954657,-2.62539440781062,0.530673086643219,0.000351805821992457,63.1387134100957,-0.797449004559881,0.3,2.25,1.52,
5020,252.017583641389,108.417484464408,1.67883732259996,-2.61221635227994,0.528411626815796,0.000352399714756757,61.7010630896234,-0.808762493136608,0.3,2.25,1.52,
5040,250.569542155273,107.77976171202,1.68359026465442,-2.59910669122299,0.526165544986725,0.00035298996954225,60.2953263206494,-0.819978826164658,0.3,2.25,1.52,
5060,249.136042724197,107.14820347811,1.68827990688013,-2.58606703243168,0.523934304714203,0.000353576469933614,58.9208607654279,-0.831098391525717,0.3,2.25,1.52,
5080,247.717108479056,106.522814987575,1.69290681763068,-2.57309875765661,0.521717667579651,0.000354159128619358,57.5770293660898,-0.842121626014933,0.3,2.25,1.52,
5100,246.312731998361,105.903591901679,1.69747158274503,-2.56020304734739,0.519515156745911,0.000354737945599481,56.263200704492,-0.853049014415406,0.3,2.25,1.52,
5120,244.922880649785,105.290521870387,1.70197480489243,-2.54738091432159,0.517326414585114,0.000355312920873985,54.9787496136238,-0.863881086234764,0.3,2.25,1.52,
5140,243.547500919372,104.683585792696,1.70641710245894,-2.53463323323609,0.515151143074036,0.000355883938027546,53.723057893834,-0.874618411145975,0.3,2.25,1.52,
5160,242.186522547189,104.082758863283,1.71079910634497,-2.52196074670285,0.512988984584808,0.000356451026163995,52.495514983743,-0.885261594332921,0.3,2.25,1.52,
5180,240.839860807972,103.488011407381,1.71512145915851,-2.50936409253825,0.510839700698853,0.000357014185283333,51.295518539375,-0.895811272164176,0.3,2.25,1.52,
5200,239.507419328576,102.899309583509,1.71938481265254,-2.49684381216404,0.5087029337883,0.000357573328074068,50.1224749197571,-0.906268108264374,0.3,2.25,1.52,
5220,238.19585558133,102.316829947157,1.72358672428105,-2.48440323116176,0.506572127342224,0.000358128338120878,48.9757996418643,-0.916632789469635,0.3,2.25,1.52,
5240,236.891986218437,101.740217191044,1.72773606599475,-2.47203966650122,0.504459321498871,0.000358679390046746,47.8549178334834,-0.926906021410066,0.3,2.25,1.52,
5260,235.601677200093,101.169484123875,1.73182664053036,-2.45975256702212,0.502358376979828,0.000359226542059332,46.7592646803546,-0.937088523735038,0.3,2.25,1.52,
5280,234.32508256665,100.604602648523,1.73586069097931,-2.44754257221875,0.500269114971161,0.000359769765054807,45.6882858146459,-0.947181025468086,0.3,2.25,1.52,
5300,233.062098484455,100.045540887756,1.73983904170283,-2.4354102315372,0.498191177845001,0.000360308971721679,44.641437594821,-0.957184261005078,0.3,2.25,1.52,
5320,231.595108789801,100.010426741863,1.74428338783694,-2.43334392167906,0.496309101581573,0.000360342877684161,43.6181878407728,-0.967098961336492,0.3,2.25,1.52,
5340,230.195885794933,99.9995524498551,1.74864434257638,-2.43337834624578,0.494349718093872,0.000360353384166956,42.6180165186501,-0.976925845043888,0.3,2.25,1.52,
5360,228.822562255558,99.9861994592029,1.7529519681119,-2.43578103203057,0.492373079061508,0.000360366277163848,41.6404102531501,-0.986665670506452,0.3,2.25,1.52,
5380,227.461506999013,99.9852831698201,1.75721364930192,-2.43373125763898,0.490400373935699,0.000360367208486423,40.6848689819903,-0.996319169039238,0.3,2.25,1.52,
5400,226.190892125156,99.848496101677,1.76125728186378,-2.43266669499209,0.488363355398178,0.000360499398084357,39.7509035899826,-1.00588706537402,0.3,2.25,1.52,
5420,225.020867654382,99.4305213351311,1.76501124851713,-2.42388588697452,0.486277490854263,0.000360904028639197,38.8380357623137,-1.01537007675963,0.3,2.25,1.52,
5440,223.863104221804,98.9700999028084,1.76866695775168,-2.4139140098751,0.484224647283554,0.000361350772436708,37.9457978030048,-1.02476891240545,0.3,2.25,1.52,
5460,222.717814938805,98.498968893655,1.77225309385489,-2.40362864647365,0.482195824384689,0.00036180907045491,37.0737684732784,-1.03408388546661,0.3,2.25,1.52,
5480,221.585031308695,98.0242519634393,1.77577974678745,-2.39321150106136,0.48018491268158,0.000362272025085986,36.2214625865836,-1.04331608760108,0.3,2.25,1.52,
5500,220.464537736555,97.5488552542217,1.77925104243662,-2.38273356938676,0.478188514709473,0.00036273684236221,35.3884413154445,-1.05246622238214,0.3,2.25,1.52,
5520,219.356120765578,97.0743476968437,1.78266929500727,-2.37223276047803,0.476204514503479,0.00036320197978057,34.5742764157357,-1.06153497664379,0.3,2.25,1.52,
5540,218.259590613805,96.6016944298137,1.78603612959062,-2.36173247614633,0.474231660366058,0.00036366650601849,33.7785489820629,-1.07052303155832,0.3,2.25,1.52,
5560,217.174776931807,96.1315332789675,1.78935282428942,-2.3512483816835,0.472269266843796,0.000364129751687869,33.0008491617892,-1.07943106366959,0.3,2.25,1.52,
5580,216.101522367309,95.6643048978672,1.79262045377952,-2.3407915248642,0.470316886901855,0.000364591251127422,32.2407760939202,-1.08825974342875,0.3,2.25,1.52,
5600,215.039678395658,95.200322672361,1.79583996091016,-2.3303699963575,0.468373984098434,0.000365050742402673,31.4979379079715,-1.0970097329368,0.3,2.25,1.52,
5620,213.989102896704,94.739813627918,1.79901219660082,-2.31998987997563,0.466440409421921,0.000365507905371487,30.7719517070836,-1.10568168373215,0.3,2.25,1.52,
5640,212.949658227547,94.2829439163887,1.80213794483158,-2.3096558571823,0.464515954256058,0.000365962594514713,30.0624435185965,-1.11427623484063,0.3,2.25,1.52,
5660,211.921209909066,93.8298354739562,1.80521793813672,-2.299371584447,0.462600469589233,0.000366414664313197,29.3690482028361,-1.12279401123621,0.3,2.25,1.52,
5680,210.903626489784,93.3805773152895,1.80825286787785,-2.28913995383917,0.460693687200546,0.000366863998351619,28.6914093147483,-1.13123562282687,0.3,2.25,1.52,
5700,209.896778612742,92.9352334405685,1.81124339197985,-2.27896327721071,0.458795666694641,0.000367310538422316,28.0291789418342,-1.1396016637242,0.3,2.25,1.52,
5720,208.90053897587,92.4938485157319,1.81419013914084,-2.26884341148135,0.456906139850616,0.000367754139006138,27.3820184084256,-1.14789270034402,0.3,2.25,1.52,
5740,207.914782318938,92.0564520916674,1.81709370280736,-2.25878186158527,0.455025136470795,0.000368194800103083,26.7495978957096,-1.15610927275705,0.3,2.25,1.52,
5760,206.939384328818,91.6230615818774,1.81995467915929,-2.24877984224987,0.453152447938919,0.000368632463505492,26.1315909914434,-1.16425196353643,0.3,2.25,1.52,
5780,205.974222201258,91.1936848377437,1.82277363760792,-2.23883833726044,0.451288133859634,0.000369067129213363,25.5276818284753,-1.1723213031451,0.3,2.25,1.52,
5800,205.019176969008,90.7683222231863,1.82555106799581,-2.22895811814915,0.449432045221329,0.000369498709915206,24.9375858754726,-1.18031748089649,0.3,2.25,1.52,
5820,204.074132413956,90.3469671188125,1.82828744203888,-2.21913986050498,0.447584122419357,0.000369927234714851,24.3609905356163,-1.18824114137324,0.3,2.25,1.52,
5840,203.138965204605,89.9296078227268,1.83098341244436,-2.2093840550458,0.44574448466301,0.000370352674508467,23.7975843131273,-1.19609300639645,0.3,2.25,1.52,
5860,202.213557083033,89.5162286321359,1.83363950175773,-2.19969109403122,0.443912893533707,0.000370775029296055,23.2470797844201,-1.20387355176197,0.3,2.25,1.52,
5880,201.297791780444,89.1068099700669,1.83625620978024,-2.19006127314425,0.442089408636093,0.000371194299077615,22.7091958818863,-1.21158324365028,0.3,2.25,1.52,
5900,200.391554166209,88.7013292560981,1.83883402688882,-2.18049480730071,0.440273970365524,0.000371610454749316,22.1836575813092,-1.2192225410946,0.3,2.25,1.52,
5920,199.494731393055,88.2997614428215,1.84137343456445,-2.17099180549012,0.438466548919678,0.000372023496311158,21.6701957106854,-1.22679189690441,0.3,2.25,1.52,
5940,198.607209240532,87.9020793909488,1.84387491051114,-2.16155242919326,0.436667114496231,0.000372433481970802,21.1685467893774,-1.2342917582515,0.3,2.25,1.52,
5960,197.728877142071,87.5082542390236,1.8463389203315,-2.15217666348767,0.434875637292862,0.000372840353520587,20.6784538966238,-1.241722551626,0.3,2.25,1.52,
5980,196.859625238325,87.1182556861008,1.84876591523098,-2.14286449602299,0.43309211730957,0.000373244169168174,20.1996654924973,-1.24908469825765,0.3,2.25,1.52,
6000,195.999343950357,86.7320521382658,1.85115636545348,-2.13361586865248,0.431316554546356,0.000373644928913563,19.7319316597714,-1.25637867143113,0.3,2.25,1.52,
6020,195.147925183168,86.3496111644291,1.85351071374858,-2.12443067904299,0.429548919200897,0.000374042603652924,19.2750198155124,-1.26360474861113,0.3,2.25,1.52,
6040,194.305266859054,85.9708997443299,1.85582926598429,-2.11530881506153,0.427789300680161,0.000374437280697748,18.8287081339553,-1.27076310239014,0.3,2.25,1.52,
6060,193.471258967004,85.595883147649,1.85811260672828,-2.10625013508069,0.426037698984146,0.000374828872736543,18.392733865134,-1.27785463862356,0.3,2.25,1.52,
6080,192.645794550265,85.2245270805822,1.86036120756833,-2.09725445564187,0.424294084310532,0.000375217467080802,17.9668702206386,-1.28487977020555,0.3,2.25,1.52,
6100,191.828769035198,84.85679642914,1.86257550244251,-2.08832157406761,0.422558426856995,0.000375603092834353,17.5508945884763,-1.29183891538794,0.3,2.25,1.52,
6120,191.020078950132,84.4926556586543,1.86475592069569,-2.07945126663861,0.420830756425858,0.000375985691789538,17.1445886242801,-1.29873249529466,0.3,2.25,1.52,
6140,190.23133722415,84.1323879807595,1.86688540627801,-2.07059649074284,0.419100552797318,0.00037636500201188,16.7477390442936,-1.30556091906596,0.3,2.25,1.52,
6160,189.454953756335,83.775218238559,1.86900722952644,-2.06189870125074,0.417375147342682,0.000376741838408634,16.3601371810299,-1.31232458949507,0.3,2.25,1.52,
6180,188.672086690571,83.4217445746274,1.87109412816577,-2.05321798586378,0.415670186281204,0.000377115502487868,15.9815749073849,-1.31902397391935,0.3,2.25,1.52,
6200,187.896233182204,83.0716782245307,1.87314409184879,-2.04459747721755,0.413973987102509,0.000377486285287887,15.6118692241444,-1.32565916310096,0.3,2.25,1.52,
6220,187.128060754239,82.7249832438898,1.87516145842615,-2.0360371501322,0.412286013364792,0.000377854215912521,15.2508142515998,-1.33223072315873,0.3,2.25,1.52,
6240,186.367576152143,82.381643418244,1.87714735793588,-2.02753722767262,0.410606205463409,0.00037821929436177,14.8982018051828,-1.33873934603827,0.3,2.25,1.52,
6260,185.614711226365,82.0416309474721,1.87910229737061,-2.01909762074124,0.408934503793716,0.000378581549739465,14.5538432321026,-1.3451854451231,0.3,2.25,1.52,
6280,184.86938127952,81.7049132778724,1.881026698577,-2.01071809929925,0.407270938158035,0.000378940923837945,14.2175531548403,-1.35156944446278,0.3,2.25,1.52,
6300,184.131496755334,81.3714563053721,1.88292096084194,-2.00239837375194,0.405615478754044,0.000379297562176362,13.8891518873363,-1.35789173137543,0.3,2.25,1.52,
6320,183.400966100904,81.0412252642832,1.88478548840536,-1.99413813043798,0.403968095779419,0.000379651377443224,13.5684589427476,-1.36415278017222,0.3,2.25,1.52,
6340,182.677698129191,80.7141853419464,1.886620666814,-1.98593702063718,0.402328878641129,0.000380002427846193,13.2553097130347,-1.37035282447439,0.3,2.25,1.52,
6360,181.961604599062,80.3903017292291,1.88842678721059,-1.97779471976444,0.400697767734528,0.000380350713385269,12.9495374878729,-1.37649220238356,0.3,2.25,1.52,
6380,181.252591922055,80.0695391192594,1.89020436533602,-1.96971087070062,0.399074882268906,0.000380696292268112,12.6509557110978,-1.38257172673691,0.3,2.25,1.52,
6400,180.501742795404,79.8294199662091,1.89204587017133,-1.96298653091881,0.397502511739731,0.000380955432774499,12.3594014070443,-1.38859181440302,0.3,2.25,1.52,
6420,179.702326268386,79.6221671118227,1.89385227327251,-1.95848380343221,0.39598149061203,0.000381179357646033,12.0747155368302,-1.39455287048692,0.3,2.25,1.52,
6440,178.975697630966,79.3186553376042,1.89553715510172,-1.9508541913397,0.394411981105804,0.000381507736165076,11.796740051458,-1.40045534921001,0.3,2.25,1.52,
6460,178.269129115288,79.0078304535404,1.89719667240836,-1.94295968082897,0.392840474843979,0.000381844671210274,11.5253250123158,-1.40629960168296,0.3,2.25,1.52,
6480,177.575263250642,78.6985608623741,1.89883142848767,-1.93507891380041,0.391272872686386,0.000382180471206084,11.2603308365988,-1.41208581790411,0.3,2.25,1.52,
6500,176.873396283146,78.3916896951368,1.90046808118913,-1.92731682962442,0.389726638793945,0.000382514263037592,11.0015898838233,-1.4178148708,0.3,2.25,1.52,
6520,176.169785942559,78.0883080944025,1.90204410122903,-1.91948047861916,0.388195335865021,0.00038284482434392,10.7489589128434,-1.42348717724487,0.3,2.25,1.52,
6540,175.498468865065,77.7875012008263,1.90359296406535,-1.91175846333992,0.386650860309601,0.000383173144655302,10.5022977176228,-1.42910315365484,0.3,2.25,1.52,
6560,174.837443371974,77.4896694580737,1.90512507916267,-1.90409658641,0.385111510753632,0.000383498787414283,10.2614662252858,-1.43466328212828,0.3,2.25,1.52,
6580,174.184486458046,77.194814913726,1.90663420316654,-1.89649430407133,0.383578985929489,0.0003838216944132,10.0263439184403,-1.44016765588173,0.3,2.25,1.52,
6600,173.504347388476,77.0160912759843,1.90819442375116,-1.88897696971203,0.382082790136337,0.000384017737815157,9.79678262575796,-1.44561707912557,0.3,2.25,1.52,
6620,172.803957594768,77.0087247071357,1.90981373676439,-1.89207052912443,0.380613058805466,0.000384025770472363,9.57265086777681,-1.4510120412723,0.3,2.25,1.52,
6640,172.081249362469,76.9898096473138,1.91144687240743,-1.89257495817987,0.379171371459961,0.000384046521503478,9.35382172273793,-1.45635299107336,0.3,2.25,1.52,
6660,171.367927892559,76.9964326683087,1.91302088512538,-1.89048061052846,0.377731531858444,0.000384039303753525,9.14017195370855,-1.46164035410065,0.3,2.25,1.52,
6680,170.694939972977,76.9378307990019,1.91452431429259,-1.89012473445148,0.376268953084946,0.000384103594115004,8.93158834839811,-1.46687436959094,0.3,2.25,1.52,
6700,170.068867745284,76.7357627652214,1.91592928793361,-1.88515606799632,0.374780595302582,0.000384325510822237,8.72793919346118,-1.47205580700041,0.3,2.25,1.52,
6720,169.455711109086,76.4961479333104,1.91729157431259,-1.87900702196169,0.37329638004303,0.000384589075110853,8.52910867317439,-1.4771851084408,0.3,2.25,1.52,
6740,168.85097912061,76.2473845913191,1.91862380069436,-1.87257119554177,0.371819883584976,0.000384863000363112,8.33498187388333,-1.48226275886327,0.3,2.25,1.52,
6760,168.25372121482,75.995528287366,1.91993055993674,-1.86603032534659,0.370351642370224,0.000385140796424821,8.14545644354165,-1.48728897636115,0.3,2.25,1.52,
6780,167.663376769079,75.7426945029487,1.9212138473387,-1.85944538526942,0.368891716003418,0.000385420018574223,7.96041408997421,-1.49226446392612,0.3,2.25,1.52,
6800,167.079547140858,75.4899089509773,1.92247475201526,-1.85284533172926,0.367440193891525,0.000385699619073421,7.77974759248122,-1.4971897007494,0.3,2.25,1.52,
