s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
2140,1213.60163023684,1076.01806320599,0.365002063719934,-6.19809515460437,4.27230358123779,0.735326528549194,2690.64451360013,3.50255099233189,0.3,2.25,1.52,
2160,1214.09720967104,1076.58686660245,0.364992462143408,-6.19824882832179,4.27087640762329,0.73475056886673,2690.45427188507,3.50239448704079,0.3,2.25,1.52,
2180,1214.75721496882,1075.35510171513,0.364922887617763,-6.21187129078847,4.27044582366943,0.73613303899765,2681.55959143147,3.49506971493586,0.3,2.25,1.52,
2200,1215.19391347058,1075.85032149677,0.364911962036978,-6.21187458995943,4.26987600326538,0.735759019851685,2681.15203331369,3.49473374166069,0.3,2.25,1.52,
2220,1215.65133975634,1076.3742208103,0.364902030756092,-6.21191327258935,4.26863098144531,0.735241055488586,2680.86259421116,3.49449512198152,0.3,2.25,1.52,
2240,1216.04525112095,1077.52867779763,0.364911090410142,-6.19482472186768,4.27496004104614,0.734416425228119,2686.04238607026,3.49876311677234,0.3,2.25,1.52,
2260,1209.62656111258,1052.96551185155,0.371855446645758,-6.34846450682163,2.91072654724121,0.532825231552124,2671.8307706415,3.48704131615351,0.3,2.25,1.52,
2280,1203.48761708538,1024.32263631994,0.37340393470121,-6.34906670601358,2.43316555023193,0.438442498445511,2639.87490502024,3.46054664394965,0.3,2.25,1.52,
2300,1197.72815182701,1016.44258889836,0.374900692722582,-6.35188501776096,2.39925813674927,0.433635205030441,2609.39335649477,3.43509440688173,0.3,2.25,1.52,
2320,1191.58353782748,1008.97233153156,0.376536427649042,-6.35489982708424,2.37861728668213,0.43159756064415,2577.19690042902,3.40801573029142,0.3,2.25,1.52,
2340,1185.0676954971,1001.08779311601,0.378278996150495,-6.35799275718029,2.35789012908936,0.429612725973129,2544.13059402127,3.37999335762449,0.3,2.25,1.52,
2360,1178.22242896059,992.808733573034,0.380116057054621,-6.36084565647552,2.3368718624115,0.427623957395554,2510.46757936086,3.35123990786152,0.3,2.25,1.52,
2380,1172.77002922003,985.5665853931,0.381916895137398,-6.36446609775956,2.31416058540344,0.424845963716507,2477.91006041902,3.32320981615732,0.3,2.25,1.52,
2400,1166.42645790301,977.858017451558,0.383649042496402,-6.36642985629871,2.29543805122375,0.42307722568512,2448.09232050204,3.29734399032368,0.3,2.25,1.52,
2420,1159.41445619731,971.640655541925,0.385569960449517,-6.37024275342711,2.27603840827942,0.420542657375336,2416.33967609434,3.26959102265488,0.3,2.25,1.52,
2440,1152.24471861307,962.975174803008,0.38760351053967,-6.37210316220875,2.25577807426453,0.418587774038315,2383.6511569479,3.24079051946881,0.3,2.25,1.52,
2460,1144.7715665593,953.932739113566,0.389753851544569,-6.37389318460186,2.2350959777832,0.416579127311707,2350.33728293753,3.2111941721442,0.3,2.25,1.52,
2480,1137.03101115737,944.560823645948,0.392017374244355,-6.37556643624874,2.21412086486816,0.41452568769455,2316.57401147003,3.18094062645352,0.3,2.25,1.52,
2500,1129.69996426616,935.650394576546,0.394043938555989,-6.37670914009868,2.19599628448486,0.412900060415268,2287.84167525534,3.154986000065,0.3,2.25,1.52,
2520,1122.18733228382,926.569271864839,0.396270453362077,-6.37747062308068,2.17727470397949,0.411158442497253,2256.80286953543,3.12672717230855,0.3,2.25,1.52,
2540,1114.38148117222,917.1104111096,0.398655957680836,-6.37815507545308,2.15753054618835,0.409213989973068,2224.66259045235,3.09721867890498,0.3,2.25,1.52,
2560,1106.31509814978,907.320072526511,0.401177836371491,-6.37836664890844,2.13720703125,0.407152771949768,2191.8306495597,3.06680984920615,0.3,2.25,1.52,
2580,1098.00860400067,897.229920281464,0.403836389438314,-6.3783528413755,2.11647582054138,0.404996573925018,2158.48521881731,3.0356443713217,0.3,2.25,1.52,
2600,1089.80812245873,887.214205132599,0.406380959192446,-6.37805513532231,2.09696054458618,0.403005838394165,2128.18197399066,3.0070706636119,0.3,2.25,1.52,
2620,1081.85018217224,877.569727942599,0.408939730216408,-6.37721690327156,2.07912564277649,0.401290506124496,2098.40582984915,2.97875519061925,0.3,2.25,1.52,
2640,1074.92034284618,871.529125464603,0.41163734185525,-6.38000471128637,2.05851221084595,0.397522896528244,2067.05359080955,2.94867915402822,0.3,2.25,1.52,
2660,1067.06279329412,861.915764902333,0.414561667859545,-6.37852583605648,2.03736615180969,0.394845813512802,2034.87511510103,2.91752451451864,0.3,2.25,1.52,
2680,1058.62171022804,851.618136091275,0.417664834381404,-6.37680899992559,2.01637363433838,0.392260551452637,2002.12524634065,2.88551163684225,0.3,2.25,1.52,
2700,1049.8542590204,840.921565045518,0.420937912063988,-6.37459647681984,1.99515962600708,0.389622807502747,1968.93575021423,2.85274684377886,0.3,2.25,1.52,
2720,1041.50881605652,830.698176841535,0.423860233275089,-6.37187257795769,1.97689247131348,0.387521743774414,1940.92100103271,2.82483171411837,0.3,2.25,1.52,
2740,1020.66390119315,808.713383474256,0.427915608150826,-6.3595388805206,1.97313594818115,0.392389804124832,1910.82447451779,2.7945715052865,0.3,2.25,1.52,
2760,1008.76126724484,794.866639843473,0.431587281321756,-6.35351301608404,1.95793008804321,0.391897439956665,1879.56709596421,2.76283985330566,0.3,2.25,1.52,
2780,998.35457311942,782.27985852695,0.435340623566544,-6.34767014603344,1.93964838981628,0.390144735574722,1847.62148628846,2.73008065111498,0.3,2.25,1.52,
2800,988.037426440312,773.777318187512,0.439306010018064,-6.34611743326823,1.919961810112,0.38635790348053,1815.18673893385,2.69647027976576,0.3,2.25,1.52,
2820,978.206403394929,761.827321033509,0.443425802429795,-6.33978431815123,1.89935541152954,0.383592993021011,1782.40149784478,2.66212847373337,0.3,2.25,1.52,
2840,971.505870066617,752.299447811514,0.446831169098479,-6.334152509776,1.87883579730988,0.380193501710892,1755.18216967926,2.63332775443233,0.3,2.25,1.52,
2860,962.871602619381,741.718868602023,0.450795210592857,-6.32741148517934,1.85967838764191,0.377303749322891,1725.60014107688,2.60172152380888,0.3,2.25,1.52,
2880,953.821244373444,730.624883552275,0.455062949000967,-6.31979144104046,1.83956730365753,0.374128967523575,1694.89886600515,2.56857376418696,0.3,2.25,1.52,
2900,944.497190841528,719.184829744763,0.459592421998053,-6.31125874006379,1.81879234313965,0.370712012052536,1663.54687701308,2.53434950920319,0.3,2.25,1.52,
2920,934.946623408588,707.458935935019,0.464373957949393,-6.30179659238951,1.79753506183624,0.367078751325607,1631.7432380016,2.49923448713464,0.3,2.25,1.52,
