"Tukutuku Panel"
"Number of HRR Curves","03"
"Heat Flux",25
"Number of HRR Data Pairs",637
"sec,kw/m2"
780.3,27.7
783.3,27.4
786.3,27.6
789.3,27.3
792.3,26.4
795.3,26.7
798.3,27.2
801.3,27.6
804.3,26.9
807.3,27.3
810.3,28.7
813.3,29.1
816.3,27.7
819.3,27.2
822.3,27.8
825.3,27.7
828.3,25
831.3,25.9
834.3,26.4
837.3,26.3
840.3,25.3
843.3,24.5
846.3,24.3
849.3,24.3
852.3,23.8
855.3,23.9
858.3,25.6
861.3,25.4
864.3,24.2
867.3,23.1
870.3,23.4
873.3,22.7
876.3,22.6
879.3,22.2
882.3,20.3
885.3,20.3
888.3,21.3
891.3,21.6
894.3,21.2
897.3,21.2
900.3,22.7
903.3,23.4
906.3,21.7
909.3,22.8
912.3,21.2
915.3,21.7
918.3,20.9
921.3,20.7
924.3,21.1
927.3,21.2
930.3,22.2
933.3,20.7
936.3,19.6
939.3,20.7
942.3,21.2
945.3,19.9
948.3,20.3
951.3,20.6
954.3,20
957.3,19.5
960.3,20.4
963.3,20.3
966.3,19.9
969.3,18.9
972.3,18.4
975.3,18.4
978.3,19.9
981.3,19.2
984.3,19.5
987.3,18.1
990.3,19.2
993.3,19.1
996.3,18.6
999.3,17.4
1002.3,17.8
1005.3,16.4
1008.3,17.4
1011.3,18.9
1014.3,18.3
1017.3,18.4
1020.3,20
1023.3,19.2
1026.3,19.6
1029.3,18.2
1032.3,17.7
1035.3,17.1
1038.3,18.1
1041.3,18.3
1044.3,18.6
1047.3,17.7
1050.3,18.1
1053.3,18
1056.3,18
1059.3,18.1
1062.3,18.4
1065.3,17.8
1068.3,17.4
1071.3,17.6
1074.3,17
1077.3,18.4
1080.3,18.8
1083.3,18.2
1086.3,17
1089.3,16.1
1092.3,16.5
1095.3,16
1098.3,15.5
1101.3,15.3
1104.3,16.1
1107.3,16.4
1110.3,15.8
1113.3,16
1116.3,15.2
1119.3,15.7
1122.3,13.9
1125.3,13.4
1128.3,13.8
1131.3,15.4
1134.3,16.5
1137.3,14.3
1140.3,14
1143.3,12.6
1146.3,8.8
1149.3,7.6
1152.3,8.6
1155.3,7.2
1158.3,6.2
1161.3,5.8
1164.3,6.2
1167.3,7.7
1170.3,6.8
1173.3,7
1176.3,7.5
1179.3,8
1182.3,7.5
1185.3,8.6
1188.3,8.4
1191.3,7.1
1194.3,7.5
1197.3,8.5
1200.3,8.5
1203.3,8.3
1206.3,8.5
1209.3,9.4
1212.3,9.2
1215.3,9.5
1218.3,11.2
1221.3,10
1224.3,9.9
1227.3,10.1
1230.3,9.5
1233.3,9
1236.3,9.3
1239.3,10.2
1242.3,10.4
1245.3,9.2
1248.3,10.1
1251.3,10.1
1254.3,11.8
1257.3,10.2
1260.3,10.3
1263.3,10.9
1266.3,11
"Heat Flux",50
"Number of HRR Data Pairs",839
"sec,kw/m2"
0,30
2,55.3
5,90.5
8,114.1
11,130.4
14,140.6
17,145.1
20,144.1
23,139.5
26,132.9
29,132.7
32,130.3
35,123.6
38,119.1
41,119.6
44,119.8
47,115.6
50,110.6
53,112.2
56,112.9
59,113
62,112
65,111.4
68,111.2
71,113.8
74,112.1
77,113.6
80,115.1
83,116.4
86,119.6
89,118.8
92,119.8
95,121.2
98,123.4
101,124.6
104,127.7
107,129.9
110,131
113,132.7
116,136.9
119,142.1
122,145
125,148.5
128,150.9
131,159.8
134,167.6
137,170
140,171
143,170.6
146,166.4
149,166.3
152,164.6
155,162.2
158,156.6
161,159.6
164,161.7
167,159.2
170,158.5
173,156.7
176,151.4
179,143
182,135.8
185,131
188,128.2
191,124.3
194,122.9
197,124.9
200,123.7
203,121.9
206,122
209,122.8
212,123.7
215,124.6
218,126.9
221,129.4
224,129.2
227,128.5
230,127.4
233,126.9
236,126.6
239,121.7
242,117.2
245,114.2
248,106.2
251,99
254,95.9
257,92.5
260,84.7
263,77.8
266,70.1
269,63.6
272,57.8
275,54.4
278,49.2
281,46.9
284,45.2
287,43.3
290,42.7
293,41.7
296,39.6
299,36.9
302,36.8
305,36.4
308,34.8
311,34.4
314,33.8
317,34.6
320,35.8
323,35.9
326,36.4
329,34.3
332,34.5
335,35.9
338,37.2
341,36.8
344,35.8
347,34.8
350,34.9
353,33.8
356,32.5
359,33.6
362,32.7
365,31.6
368,30.6
371,31.8
374,29.6
377,30.3
380,31.8
383,31.7
386,29.5
389,30.3
392,29.7
395,30.5
398,31.1
401,30.7
404,30
407,30.8
410,31.3
413,32.1
416,31.1
419,29.3
422,31
425,31.1
428,30.9
431,30.9
434,29.9
437,30
440,29.3
443,29.3
446,29.2
449,30.4
