"Material Description"
"Number of HRR Curves",4
"Heat Flux",25
"Number of HRR Data Pairs",974
"sec,kw/m2"
691.6,56.6
692.6,55.9
693.8,55
694.8,55.1
695.6,55.5
696.6,55.9
697.7,56.3
698.7,55.6
699.7,55.6
700.5,56.1
701.5,55.9
702.7,56.3
703.7,56.4
704.5,56.5
705.5,56.1
706.6,55.8
707.6,55
708.8,55.2
709.9,55
710.7,55.5
711.6,56.1
712.6,56.3
713.7,55.7
714.6,55
715.7,56.7
716.6,57
717.7,56.6
718.7,56
719.6,55.7
720.6,55
721.6,55.1
722.6,55.6
723.6,57.2
724.9,56.5
725.6,56.8
726.6,56.9
727.6,56
728.8,54.9
729.7,55.6
732.2,56.3
732.7,55.9
733.1,56.4
733.8,56.9
734.5,55.9
735.6,56.1
736.6,56.4
737.7,57.3
738.8,57
739.9,56.7
740.6,56.4
741.6,56
742.5,55.8
743.7,56.8
744.5,56.9
745.5,57.9
746.6,58.1
747.7,57.6
748.6,57.4
749.6,58
750.7,58.5
751.8,58.9
752.7,59.5
753.8,58.2
754.8,58.4
755.7,58.3
756.6,57.3
757.6,57.8
758.7,58.5
759.6,59.1
760.5,58.7
761.6,58.4
762.7,58.5
763.6,58.5
764.5,58.4
765.8,58.8
766.9,58.7
767.7,58.6
768.6,58.8
769.7,58.8
770.6,58.4
771.7,58.7
772.7,59.3
773.7,59.9
774.7,60.2
775.8,60.3
776.7,59.6
777.9,59.3
778.6,60.1
779.5,60.8
780.5,60.6
781.7,60.9
782.7,60.8
783.8,60.8
784.8,60.3
785.6,61.4
786.6,61.3
787.8,60.1
788.9,59.4
789.6,58.5
790.5,58.6
791.6,59.1
792.7,59.3
793.7,59.9
794.5,60.1
795.6,59.9
796.6,59.6
797.6,58.6
798.6,59.2
799.8,59
800.9,59.3
801.6,59.8
802.7,60.5
803.7,60.5
804.7,60
805.7,60
806.6,61
807.7,61
808.7,61.1
809.8,59.9
810.8,59.8
811.9,59.6
812.6,59.7
813.7,60.2
814.7,61.3
815.7,59.9
816.8,60
817.8,60.1
818.8,59.5
819.6,60.4
820.5,60.5
821.8,59.5
822.8,59.4
823.6,59.4
824.6,58.8
825.8,58.8
826.9,60.3
827.6,60.1
828.7,59.5
829.7,59.3
832.3,58.7
832.7,58.7
833.2,58.7
833.8,59.2
834.6,59.2
835.5,59.9
836.5,58.7
837.7,58.9
838.7,58.2
839.5,58.7
840.5,58.6
841.6,58
842.6,57.6
843.8,58.1
844.8,57.2
845.6,57.9
846.6,58.5
847.8,59
848.9,58.6
849.6,59
850.5,58.7
851.6,59.1
852.7,59
853.8,59.2
854.5,58.7
855.6,59
856.6,58.8
857.6,57.7
858.8,58.4
859.9,59.7
860.7,59.3
861.6,59
862.6,57.9
863.7,57.7
864.7,58
865.5,58.6
866.6,58.8
867.7,58.3
868.7,57.9
869.6,58.1
870.7,58.5
871.8,59.2
872.6,59.3
873.5,58.5
874.8,58.4
875.7,57.4
876.6,57.4
877.6,58.1
878.8,58.8
879.7,58.4
880.5,57.6
881.6,57
882.7,57.5
883.7,59
884.5,58.7
885.5,57.9
886.6,57.1
887.7,57.4
888.8,56.7
889.8,57.8
890.6,57.7
891.6,57.3
892.7,56.9
893.7,57.4
894.7,57.4
895.5,56.9
896.6,57.5
897.7,57
898.8,56.8
899.5,57.2
900.6,57.1
901.6,57.8
902.7,57.8
903.8,58.3
904.8,58.2
905.7,56.5
906.6,56.6
907.6,56.8
908.7,57.2
909.7,56.7
910.7,56.4
911.7,55.6
912.7,56.6
913.6,58.2
914.5,57.7
915.8,56
916.8,55.7
917.6,56.2
918.6,56.9
919.8,56.7
920.9,57
921.6,56.7
922.7,55.8
923.7,56
924.7,56.8
925.7,56.4
926.6,55.7
927.7,55.1
928.6,54.5
929.5,55
932.6,55.3
933,55.2
933.3,54.4
934,54
934.9,53.9
935.6,53.7
936.6,54.6
937.5,55.1
938.8,54.9
939.7,54.2
940.5,53.7
941.6,54.4
942.7,55
943.8,55.5
944.6,54.7
945.6,54
946.6,53.6
947.7,54.4
948.8,55
949.9,54.3
950.6,0
951.6,0
952.5,0
953.8,0
954.7,0
955.5,0
956.6,0
957.7,0
958.6,0
959.6,0
960.6,0
961.6,0
962.7,0
963.8,0
964.6,0
"Heat Flux",30
"Number of HRR Data Pairs",796
"sec,kw/m2"
0,33.5
.5,48.4
.9,63.1
1.4,89.5
1.9,123.6
2.1,141.8
2.6,159.4
3,171.6
3.5,186.2
4,192.7
4.5,197.1
5,199.4
5.9,205.6
6.9,206.6
7.9,205.2
8.9,202.3
9.8,205.5
10.8,204.8
11.7,200.8
13,199.5
13.9,198.1
14.8,196.4
15.8,195.6
17,193.2
18,195.3
18.8,190.3
19.8,188.9
20.9,189.2
21.9,189.3
22.9,184.4
23.9,182
25,181.5
25.8,182.5
26.8,182.2
27.9,178.5
28.8,176.6
29.9,180.1
30.9,177.6
31.9,179.2
32.8,178.4
33.8,179.4
34.9,179.4
35.9,177.6
36.9,178.2
37.8,175.8
38.9,176.7
39.8,176.2
40.9,175.6
41.9,176.4
42.9,176.3
43.9,173.7
44.9,172.8
45.9,171.3
46.9,172.1
47.8,172.3
48.8,171
50,171.5
51,169.5
51.8,170.2
52.8,168.1
53.9,166
54.8,167.1
55.9,167.4
57,165.2
58,164.3
58.9,163.4
60,162.2
61,161.3
62.1,160.9
62.8,162.3
63.8,154.1
64.9,151.3
65.9,150
66.9,147.3
67.7,143.3
68.8,139.1
69.8,137.6
70.8,136.4
72,132.5
73.1,129.2
73.8,129.4
74.8,125.4
75.8,122.7
76.9,118.6
77.7,118.1
78.9,115.8
79.8,112.2
80.9,110.9
81.9,109.6
83,109.4
83.9,107.5
85,105.3
85.8,103.9
86.8,103.7
87.9,101.6
88.9,99.3
89.8,98.7
90.9,98.4
91.9,96.6
92.8,93.8
93.8,93.4
95,91.7
96,91.4
96.8,88.9
97.7,89.2
99,87.6
100,85.9
100.8,85.9
101.9,85.8
102.9,84.2
103.8,82.3
104.9,82.4
105.9,83
106.9,81.5
107.9,79.6
109,80.5
110,79.4
111,78.8
111.8,77.5
112.8,78.8
113.9,78.5
114.9,76.2
115.9,75.6
117,75.9
117.9,76.4
118.8,74.8
119.8,74.6
120.9,75.6
121.8,73.9
122.8,74.6
123.8,74.1
125,74.5
126.1,74
126.8,73.8
127.7,74.7
128.8,74.5
129.9,73.7
131,74.3
132,75
133,74
133.8,73.1
134.8,74
135.7,74.8
137,74
137.9,74.3
138.8,75.3
139.8,74.9
140.9,74
141.9,75.1
143,75.2
143.9,75.8
144.8,74.7
145.8,74.6
146.8,75.1
148,74.6
148.9,74.3
149.8,76.1
150.9,76.3
151.9,77.2
152.9,78
153.9,78.1
154.9,78.6
156,78
156.8,78.7
157.8,79.6
159,78.6
160,77.8
160.8,79.7
161.9,80.3
162.9,80.1
163.9,80.5
165,80.1
166,80.7
166.9,80.6
167.8,82
168.8,82.4
169.9,81.5
170.9,82.3
171.9,81.9
172.7,81.7
173.8,81.3
174.9,80.9
176,82.4
177,82.8
178,83
178.8,84.2
179.8,83.8
180.9,83.5
182,84.3
182.9,84.3
183.8,84.9
184.8,83.9
185.9,83.8
187,84.5
187.9,83.9
188.9,84.6
189.8,86.1
190.8,86.3
191.8,85.6
193,85.4
194.1,86.8
194.9,86.5
195.9,87.7
196.9,88.3
197.9,87.7
199,87.1
199.9,88.5
201,90.1
201.8,89.4
202.8,88.9
203.9,89.9
204.8,90.2
205.9,90.1
206.9,93
207.9,92.6
208.9,93.6
210,92.4
211,93.7
212,94.3
212.8,94.8
213.8,94.1
214.7,95.2
215.9,94.8
216.9,95.7
217.7,97
218.8,97.3
219.8,96.8
220.8,97.7
222,98.4
223,99.1
223.8,98.9
224.8,100.2
226,99.6
227.1,98.7
227.8,100.4
228.8,100.2
229.7,100.6
230.9,101.8
232,101.1
232.7,101.8
233.8,100.8
234.8,101.6
235.9,103.9
237,103
238,103.4
238.8,104.8
239.8,104.9
241,104.9
242.1,105
242.9,105.1
243.8,106.6
244.8,106.4
245.9,106.9
247,106.4
247.9,106.5
248.8,107.7
249.8,108.2
250.9,109.1
252,110.6
254.1,109.9
254.5,110.6
255,112.3
255.8,111.5
256.9,110.6
257.8,111.8
258.8,113.6
259.8,113.2
260.9,114.3
261.9,115.6
263,115.3
264,115.3
265,116
265.8,117.6
266.8,117.9
267.9,117.7
268.8,119.3
269.9,120.6
270.9,119.8
271.9,122.1
272.9,121.3
274,121.5
275,121.3
276,121.9
276.8,120.9
277.8,122
278.9,124.5
279.8,123.8
280.8,126.4
281.9,126.2
282.9,125.6
283.9,126.1
284.9,127.9
285.9,127.9
287,128
287.8,129.6
288.8,130.5
289.9,130.7
291,132.3
291.8,130.5
292.8,130.9
294,132.2
295.1,133.9
295.9,133.9
296.9,132.8
297.9,134.9
298.9,132.3
300,132.5
301,134.7
302,134.4
303.8,134.7
304.2,135.7
304.9,136.8
305.9,134.9
306.9,135.9
307.7,137.1
308.8,136.2
309.9,135.2
311,137.5
312,136.2
313,137.7
313.8,139.5
314.8,139.8
316,141.4
317,141.6
317.8,143.1
318.8,142.3
320,143
321,144.3
321.8,141.3
322.7,142.5
323.7,143.6
324.9,143.1
326,147.6
327,148.1
327.9,148.1
328.9,147
329.9,149
331,149.8
331.9,151.5
332.8,150.5
333.8,151.8
335,153.1
336,153.1
336.8,153.8
337.8,155.6
338.9,154.5
339.9,155.4
340.9,156.1
341.9,156.3
342.9,157.7
343.9,155.1
345,156
345.9,154.5
347,157.1
347.8,157
348.8,157.5
349.9,155.8
351,158.4
351.8,160.5
352.8,161.6
355.1,161.5
355.5,162.2
356,161.8
356.7,163.3
358,163.2
358.9,164.2
359.8,167.5
360.8,165.5
362,166.1
362.9,166.9
363.8,167.1
364.8,166.3
365.9,169.8
367,169.9
367.7,169.6
368.8,167.6
369.8,167.9
370.9,166.2
372,169.2
373.1,170.3
373.9,169.1
374.8,171.8
375.8,174.3
376.9,174.6
377.9,173.7
378.8,172.7
379.8,172.3
380.9,172.8
381.9,173.8
382.7,173.5
383.8,173.3
384.9,172.4
385.9,173.3
387,172.8
388,174
388.8,170.7
389.8,173
391,173.1
392,171
392.8,170.5
393.8,171.3
394.7,172.8
395.9,175
397,176
397.7,175.6
398.8,174.6
399.8,175.6
400.9,176.7
402,175.6
404.3,177
404.8,177.7
405.2,175.9
405.9,175.3
406.9,176.4
407.8,176.4
408.9,177.5
409.8,178.5
410.9,177.4
411.8,177.8
412.9,178.9
413.8,177.5
414.8,180.1
415.9,178.4
417,178.9
418.1,179.8
418.9,180.3
419.8,182.1
420.8,181.5
421.9,179.8
422.8,181.7
423.8,182.2
424.9,182.9
425.9,184.6
426.9,184.2
428,186.2
428.9,184
430,183.8
430.8,184
431.8,183.3
433,184.1
434.1,182.3
434.8,182
435.9,179.9
436.9,180.3
437.9,177.9
439,176.2
439.9,177.5
441,177.4
441.8,179.2
442.7,177.9
444,174.7
445.1,175.9
445.8,171.9
446.9,173.7
447.9,169.5
448.9,168.2
450,166.4
451,167.3
451.9,168.7
452.8,164.9
454.9,165.6
455.4,163.7
456.1,160.7
456.9,160.9
457.7,158.7
458.7,157.4
459.9,156.6
460.9,155
462,153.4
462.9,150.9
463.9,150.7
464.9,148.8
466,149.1
467,147.8
467.8,148
468.8,146.7
469.9,143.7
470.9,142.8
471.9,143.4
472.7,142.3
473.8,140.3
474.9,139.8
476,138.3
477,137.1
478,138.1
478.8,136.2
479.8,135.8
481,136.1
482,133
482.8,131.8
483.8,132.5
484.9,129.7
485.8,129.1
486.8,127.9
487.8,125.8
488.9,125.9
489.8,125
490.9,124.7
491.9,124.2
492.9,121.7
493.9,120.5
495,119.9
496,118.3
497,119.3
497.8,117.2
498.8,116.3
499.9,115
500.9,114.3
501.9,111.6
502.7,110.7
504.8,110.9
505.3,108.6
505.9,106.7
506.9,106.3
507.9,102.9
508.9,101.6
510,100
511,97
512,97.9
512.8,97.6
513.8,95.8
515,94.6
516.1,91.7
516.8,89
517.8,87.5
518.9,85.6
519.8,84.9
520.9,84.2
521.9,84.4
522.9,83.8
523.8,84.2
524.8,82.9
525.9,80.4
526.9,79.3
527.8,78.3
528.9,77.3
529.8,78.1
530.9,76.1
531.8,76.8
532.7,77.2
533.9,75.6
535,75.4
535.8,73.9
536.8,72.8
538,72.8
538.9,69.7
539.8,69.5
540.8,69.5
542,70
542.9,69.6
543.8,70.5
544.8,71.2
545.9,71.1
546.9,71.9
547.9,72.2
548.8,72.4
549.8,73.3
550.9,72.1
552,71.7
553,71.1
555.2,71.1
555.7,70.3
556.2,70.7
556.9,70.4
557.9,69.3
558.9,71.1
559.9,70
560.9,69.4
561.8,68.7
562.7,67.7
564,65.7
565,65.4
565.8,65.1
566.9,64.7
567.9,65.6
568.8,66.8
569.9,66.6
570.9,68.7
571.9,68.5
572.9,68
573.9,67
574.9,66.4
575.9,67.6
576.8,68.1
577.7,68.2
579,69.5
580.1,69.7
580.9,69.4
581.9,70
582.9,69.1
583.9,68.5
585,69.2
585.9,69.1
586.9,69.1
587.9,70.2
589,69.8
589.9,69.6
590.9,70.3
591.8,71
592.7,70.3
594,71.2
595,70.8
595.8,71.3
596.8,72.2
598,71.8
598.9,70.4
599.8,71.2
600.8,71.4
602,70.3
602.9,71.2
603.8,70.3
604.8,69.8
605.9,71.5
606.8,71.4
607.7,71.1
608.8,71.8
609.8,72.1
610.9,71.3
612,71.3
612.9,71.5
613.9,71.1
614.8,71.8
615.9,71.3
616.9,69.9
617.9,71.6
618.8,70.5
619.8,70.2
620.9,71.7
621.9,70.6
622.9,70.5
623.9,70.6
624.8,70
625.8,70
626.7,70.3
627.9,70.5
628.8,71.1
629.8,70.8
630.9,70.9
632,70.9
633,72
633.8,71
634.8,70.4
635.9,70
636.8,70
637.7,69.2
638.8,69
639.8,69.3
640.9,69.6
642,69.3
642.8,70.5
643.8,69.8
644.8,69.7
645.9,70
647,68.9
647.9,69.1
648.8,70.4
649.8,69.9
650.9,69.1
651.9,69.7
652.7,68.6
655.1,68.8
655.5,70
656,69.4
656.7,69.9
658,70.3
658.9,69.1
659.8,69.4
660.8,70
661.9,68.8
662.7,68.2
663.8,68.7
664.8,67.8
665.9,66.9
666.9,68.3
667.9,67.2
668.9,67.3
669.8,69.2
670.8,69.1
671.7,68
673,68.8
673.9,69.1
674.8,68
675.9,68.4
676.9,68.3
677.8,67.5
678.9,66.8
679.8,68.7
681,67.9
681.9,69
683,70.3
683.9,68.7
685,68.4
685.8,68.7
686.8,67.7
688,68
689.1,68.1
689.8,68
690.9,66.4
691.9,68.3
692.8,67.6
693.8,67
695,66.9
696,67.3
696.8,67.8
697.7,68
699,68.5
700,67.5
700.8,67.8
701.8,67.9
703,66.6
704.1,66.8
704.9,67.1
705.9,67.1
706.9,66.7
707.9,67.2
708.9,66.8
709.8,66.1
710.9,66.3
711.8,65.9
712.7,65.4
714,66.8
715,67.3
715.8,66.3
716.8,67.5
718,67
718.9,65.9
719.8,66.7
720.9,67.4
721.9,66.6
722.8,66.8
723.9,67.3
724.8,66.2
725.9,66.3
726.9,67.1
727.9,66
728.8,65.6
729.8,66.6
730.9,67
732,66.6
733,66.4
733.9,66.3
734.8,65.9
735.8,65.6
737,66.2
738,66.1
738.8,66.5
739.8,66.5
740.9,65.3
741.8,65.4
743,66.1
743.9,66.2
745,65.2
745.8,65.1
746.8,65.6
748,65.1
749.1,65.8
749.8,65.5
750.8,65
752,65.9
753,65.7
755.4,65.1
755.9,64.3
756.3,65.2
756.9,64.7
757.7,64.4
758.8,65.5
759.8,64.7
760.9,63.8
762,64.5
763.1,64.9
763.8,64.3
764.8,64.6
765.7,65.6
767,64.9
767.9,64.6
768.8,65.2
769.8,65.1
770.9,63.5
772,64.5
772.9,64.9
773.8,63.8
774.8,0
775.9,0
777,0
778,0
778.8,0
779.8,0
781,0
782.1,0
782.8,0
783.8,0
784.8,0
785.9,0
786.9,0
787.7,0
788.7,0
"Heat Flux",40
"Number of HRR Data Pairs",890
"sec,kw/m2"
0,37.8
.5,37.4
.9,45.2
1.4,66.7
1.9,84.8
2.3,116
2.6,133.2
3,153.5
3.5,168.9
4,187.3
4.7,196.5
5.6,207
6.9,209.8
7.9,212.4
8.7,214.1
9.7,215
10.8,214.8
11.7,215.3
12.8,214.9
13.8,212.1
14.8,211.9
15.8,212.5
16.8,213.7
17.7,212.7
18.8,209.6
19.8,211.2
20.9,210.7
21.9,207.6
23,207.3
23.7,208.9
24.8,208
25.8,206.1
26.8,206.6
27.9,208.1
28.9,204.6
29.9,206.6
30.7,207.9
31.7,206.4
32.9,205.8
34,205.5
34.8,203.5
35.7,203.4
36.8,202.3
37.8,203.6
38.8,204.7
39.8,202.8
40.8,206.6
41.8,203.9
42.9,206.8
43.9,203.2
44.9,201.7
45.7,201.6
46.7,201.3
47.9,202.3
